Railroad_ID,Company_Name,Track_Length_km,Number_of_Trains,Daily_Passengers,Cargo_Tonnage_Tons,Accidents_2023,Maintenance_Expenses_USD,Revenue_USD,Region,On_Time_Performance_Percent,Year_Founded,Number_of_Employees,Fleet_Size,Headquarters,Electric_Locomotives,Diesel_Locomotives,High_Speed_Trains,Safety_Compliance_Score,Route_Count
4801.0,Norfolk Southern,,76.0,10000,21706.0,0.0,457683.68,186521.11,Canada,97.65,2000,2662.0,39.0,Los Angeles,0.0,73.0,1.0,1.8,33.0
3561.0,BNSF,,,2000,37122.0,2.0,362460.17,443966.49,,89.54,1850,6184.0,251.0,Atlanta,0.0,72.0,0.0,10.0,46.0
7539.0,Canadian National,,148.0,5000,46744.0,6.0,185539.89,616733.71,Northeast,70.91,,7544.0,385.0,,0.0,43.0,0.0,1.0,46.0
1370.0,BNSF,400.0,77.0,,29091.0,9.0,371747.22,245287.17,Canada,82.72,,6041.0,409.0,Atlanta,0.0,,1.0,5.2,30.0
1857.0,CSX,200.0,183.0,5000,6573.0,1.0,90771.42,256338.2,Canada,87.63,1900,7236.0,212.0,,0.0,70.0,0.0,,3.0
,,400.0,346.0,,44590.0,4.0,253884.66,627610.1,Northeast,80.08,1950,5090.0,177.0,Atlanta,0.0,78.0,0.0,0.1,21.0
8485.0,Norfolk Southern,,364.0,2000,49556.0,14.0,226871.35,602303.25,Northeast,83.69,1950,9091.0,42.0,Los Angeles,0.0,99.0,0.0,6.9,42.0
1383.0,Union Pacific,300.0,272.0,10000,47860.0,0.0,200458.28,777911.29,Midwest,83.42,,8959.0,153.0,,1.0,42.0,0.0,7.9,47.0
5334.0,Union Pacific,200.0,383.0,10000,47373.0,18.0,330483.3,337095.83,Northeast,87.95,,5147.0,226.0,Chicago,0.0,,0.0,9.4,25.0
5290.0,,400.0,238.0,,33144.0,0.0,126113.78,607046.99,,77.41,,1240.0,135.0,New York,0.0,68.0,0.0,6.0,40.0
3725.0,Union Pacific,,354.0,8000,6093.0,13.0,473895.77,900253.64,West,89.01,1900,9749.0,462.0,New York,0.0,24.0,0.0,4.3,14.0
7204.0,,,413.0,,1355.0,5.0,165869.34,486424.61,West,95.23,1950,5672.0,252.0,Los Angeles,0.0,34.0,0.0,1.1,13.0
7111.0,Canadian National,,405.0,,23656.0,12.0,362117.64,433849.89,,71.34,1850,5306.0,285.0,Atlanta,0.0,90.0,,4.6,33.0
5251.0,Norfolk Southern,300.0,310.0,2000,22376.0,10.0,246958.89,843252.53,Northeast,72.2,2000,8934.0,255.0,Los Angeles,0.0,14.0,1.0,1.9,32.0
1922.0,Norfolk Southern,200.0,316.0,5000,39482.0,8.0,142084.2,802668.88,,75.01,1900,505.0,92.0,,1.0,95.0,0.0,5.0,10.0
3915.0,BNSF,400.0,391.0,8000,37722.0,6.0,,389156.75,Southeast,68.08,1850,,312.0,Los Angeles,0.0,57.0,0.0,8.2,5.0
8957.0,Amtrak,200.0,,,6580.0,6.0,213088.68,339522.68,West,98.63,,1382.0,,Chicago,0.0,37.0,0.0,4.2,
4046.0,BNSF,,89.0,2000,43346.0,,401142.84,671459.82,,79.62,1900,5441.0,45.0,,,19.0,0.0,3.5,9.0
2230.0,Union Pacific,300.0,163.0,8000,25211.0,4.0,346365.01,338150.22,Midwest,72.28,1900,3312.0,294.0,Atlanta,0.0,81.0,0.0,6.3,26.0
8647.0,Amtrak,300.0,375.0,10000,8211.0,10.0,424920.28,485705.45,,83.95,1850,4204.0,225.0,,1.0,40.0,0.0,2.7,11.0
5933.0,Norfolk Southern,,216.0,10000,34736.0,11.0,68727.19,542412.72,,90.96,1950,8180.0,52.0,New York,0.0,59.0,0.0,0.8,42.0
4940.0,Union Pacific,200.0,375.0,2000,,19.0,424746.26,841052.8,,73.07,1850,1498.0,128.0,Los Angeles,1.0,60.0,0.0,6.4,3.0
,CSX,200.0,159.0,8000,35323.0,0.0,,947234.69,,67.05,1950,7427.0,409.0,New York,0.0,29.0,0.0,4.2,10.0
1203.0,Union Pacific,300.0,69.0,5000,,7.0,166342.61,581563.02,Midwest,98.09,2000,9880.0,364.0,Chicago,0.0,56.0,0.0,1.7,48.0
,Amtrak,100.0,279.0,2000,32627.0,0.0,141759.85,636398.55,Southeast,99.8,2000,9120.0,36.0,Los Angeles,0.0,21.0,0.0,0.1,47.0
9960.0,Amtrak,300.0,,5000,10655.0,4.0,205987.42,439940.27,Canada,71.11,1950,1872.0,39.0,,,29.0,0.0,,37.0
4748.0,Norfolk Southern,300.0,318.0,,,9.0,205798.97,460106.69,Northeast,79.28,2000,7050.0,412.0,New York,0.0,38.0,0.0,0.1,41.0
7718.0,Canadian National,400.0,354.0,5000,26984.0,1.0,114138.24,730727.85,Midwest,61.1,1950,8290.0,144.0,Chicago,1.0,78.0,0.0,4.0,21.0
3581.0,,300.0,125.0,2000,31896.0,0.0,319743.78,,Canada,92.54,1950,,292.0,Atlanta,0.0,72.0,0.0,6.5,20.0
2093.0,Norfolk Southern,100.0,314.0,8000,8106.0,3.0,87179.63,151854.51,Northeast,61.53,1850,2387.0,344.0,New York,1.0,75.0,0.0,3.0,6.0
5500.0,CSX,300.0,364.0,5000,36815.0,2.0,275076.4,793357.49,Southeast,90.74,,9428.0,409.0,,0.0,34.0,0.0,1.1,27.0
9799.0,CSX,200.0,165.0,,2620.0,6.0,226248.6,439281.86,Northeast,71.09,2000,8247.0,332.0,,0.0,47.0,0.0,3.3,11.0
6710.0,Norfolk Southern,400.0,52.0,8000,27142.0,4.0,416838.06,470940.07,West,97.41,1850,4059.0,164.0,Los Angeles,0.0,69.0,0.0,8.6,42.0
3875.0,,400.0,60.0,10000,27344.0,7.0,,391508.54,Canada,69.98,,3063.0,141.0,Los Angeles,0.0,83.0,0.0,7.4,37.0
4191.0,Union Pacific,300.0,310.0,10000,1922.0,2.0,302028.44,586764.73,Midwest,99.96,1900,1900.0,,,0.0,17.0,0.0,3.1,18.0
2837.0,BNSF,400.0,468.0,8000,23876.0,18.0,103163.21,627112.84,Canada,65.51,2000,3123.0,294.0,Los Angeles,0.0,94.0,0.0,0.5,17.0
1689.0,CSX,400.0,418.0,2000,4577.0,1.0,372607.66,698474.59,Canada,95.93,2000,2788.0,349.0,Atlanta,0.0,62.0,0.0,7.3,45.0
4759.0,,300.0,201.0,5000,26577.0,8.0,196232.77,649396.59,Midwest,66.49,,7794.0,291.0,New York,0.0,37.0,0.0,3.6,7.0
3103.0,Amtrak,100.0,247.0,5000,9186.0,19.0,481571.6,797103.68,Southeast,93.02,2000,2332.0,465.0,,0.0,25.0,,9.5,9.0
1365.0,Norfolk Southern,300.0,131.0,8000,39185.0,17.0,458116.6,,Southeast,71.74,1850,4706.0,479.0,Atlanta,0.0,71.0,0.0,8.9,7.0
9092.0,Canadian National,200.0,,5000,28015.0,6.0,,,Northeast,77.79,1850,,458.0,Los Angeles,0.0,69.0,0.0,8.2,13.0
5172.0,,,279.0,10000,14602.0,18.0,405188.69,,Canada,80.9,1900,625.0,396.0,Chicago,0.0,14.0,0.0,4.4,38.0
7033.0,Union Pacific,100.0,,8000,46676.0,8.0,83400.41,668595.66,Southeast,96.04,1950,1703.0,200.0,Atlanta,0.0,47.0,0.0,4.3,5.0
3378.0,,300.0,135.0,5000,42506.0,19.0,402042.67,200936.82,,,,9352.0,38.0,Atlanta,0.0,25.0,0.0,,12.0
2205.0,CSX,100.0,347.0,,8958.0,6.0,251421.46,448717.3,Southeast,97.84,,5782.0,21.0,Atlanta,0.0,34.0,0.0,4.4,16.0
5988.0,Canadian National,,92.0,2000,6654.0,15.0,92582.24,211016.73,West,68.57,1950,,262.0,Los Angeles,0.0,67.0,0.0,9.8,2.0
6669.0,,400.0,447.0,,13010.0,13.0,175254.76,615348.83,,86.15,1850,8512.0,150.0,Los Angeles,0.0,49.0,0.0,7.5,44.0
3735.0,Union Pacific,400.0,253.0,,49102.0,8.0,184710.97,903490.59,Northeast,88.4,,2937.0,,Atlanta,0.0,58.0,0.0,3.4,17.0
9490.0,,,330.0,5000,22266.0,6.0,372526.37,716156.68,Canada,92.93,2000,3720.0,123.0,Atlanta,0.0,17.0,0.0,4.7,7.0
1956.0,Norfolk Southern,400.0,67.0,8000,21558.0,,403933.69,992962.52,Canada,99.11,2000,5505.0,278.0,New York,0.0,46.0,1.0,5.3,2.0
7623.0,Canadian National,100.0,457.0,10000,15919.0,13.0,289997.66,842848.27,Midwest,62.39,1900,,392.0,Atlanta,0.0,34.0,0.0,,35.0
2474.0,Amtrak,400.0,240.0,8000,26184.0,0.0,198842.78,893927.35,Midwest,91.22,1900,2071.0,80.0,Los Angeles,0.0,28.0,0.0,8.7,22.0
5460.0,CSX,,272.0,5000,1482.0,12.0,233352.38,753504.83,Northeast,75.22,,,414.0,New York,0.0,12.0,0.0,1.5,38.0
8002.0,CSX,,411.0,5000,2767.0,1.0,331230.59,306804.78,West,88.11,,8492.0,,,0.0,41.0,0.0,,30.0
7396.0,Canadian National,,306.0,10000,22937.0,6.0,334173.41,460039.51,West,71.06,1850,7744.0,337.0,,0.0,64.0,0.0,4.9,
3828.0,Union Pacific,200.0,64.0,,,12.0,131491.78,723137.68,,97.76,1950,2382.0,108.0,New York,0.0,19.0,0.0,2.9,11.0
3850.0,Norfolk Southern,100.0,231.0,,7995.0,14.0,275261.18,638561.29,Southeast,90.0,1850,3310.0,477.0,Atlanta,0.0,,0.0,3.5,9.0
3964.0,,,83.0,8000,11878.0,12.0,305310.67,595670.98,Canada,76.47,1950,2767.0,214.0,Atlanta,0.0,81.0,0.0,1.7,31.0
5594.0,,100.0,229.0,2000,10125.0,18.0,387305.95,299233.54,,98.61,1950,665.0,274.0,New York,0.0,46.0,0.0,1.4,10.0
7644.0,BNSF,200.0,51.0,5000,21792.0,8.0,260202.97,952128.55,Canada,91.42,1850,4993.0,16.0,Atlanta,0.0,27.0,,9.1,13.0
3850.0,CSX,100.0,469.0,10000,48879.0,,471489.84,143771.69,West,88.62,1950,8930.0,384.0,,1.0,60.0,0.0,8.9,23.0
1165.0,,300.0,200.0,8000,,13.0,349522.9,955427.4,,93.09,1900,2371.0,152.0,,0.0,62.0,0.0,4.0,33.0
1919.0,Amtrak,200.0,457.0,10000,15861.0,9.0,374963.84,316840.73,,86.0,1900,4910.0,424.0,,0.0,61.0,0.0,8.6,17.0
9305.0,CSX,200.0,159.0,,34970.0,2.0,313886.91,550047.15,,78.99,2000,5329.0,245.0,Los Angeles,0.0,57.0,0.0,0.7,23.0
4504.0,CSX,400.0,465.0,,40432.0,16.0,430452.3,535599.16,Northeast,71.43,1900,2311.0,479.0,Atlanta,0.0,30.0,0.0,0.1,8.0
1991.0,BNSF,,356.0,8000,4724.0,9.0,211810.25,149605.73,West,64.21,,684.0,200.0,New York,0.0,11.0,,0.4,38.0
7047.0,BNSF,200.0,351.0,2000,11433.0,10.0,64415.81,843068.38,Southeast,76.3,1850,831.0,178.0,Atlanta,0.0,58.0,0.0,5.1,26.0
4839.0,Norfolk Southern,100.0,446.0,,15885.0,18.0,101536.67,174161.59,,78.84,1850,103.0,311.0,,,43.0,0.0,7.9,45.0
2258.0,,300.0,402.0,10000,2556.0,17.0,242769.76,201963.2,Canada,97.74,,4518.0,497.0,Atlanta,0.0,,1.0,9.2,36.0
8609.0,,100.0,155.0,,10884.0,0.0,226560.99,274461.19,West,84.8,1850,864.0,89.0,New York,0.0,89.0,0.0,3.8,9.0
9706.0,CSX,100.0,304.0,,46651.0,19.0,251180.75,610724.07,West,62.0,1950,3476.0,411.0,Chicago,0.0,57.0,0.0,6.1,16.0
5804.0,,300.0,63.0,,10087.0,18.0,292523.66,557334.79,,60.94,1900,3448.0,232.0,New York,0.0,57.0,0.0,1.7,14.0
1067.0,Union Pacific,400.0,322.0,8000,34969.0,15.0,233529.53,821623.85,Northeast,93.67,1900,3439.0,340.0,Atlanta,1.0,39.0,0.0,1.8,37.0
6660.0,Union Pacific,,427.0,2000,36519.0,9.0,70811.17,588776.94,Canada,83.69,1850,1317.0,347.0,Los Angeles,0.0,,0.0,3.7,16.0
5478.0,,200.0,193.0,10000,22887.0,2.0,409872.69,565720.97,Southeast,82.53,1850,8787.0,76.0,Atlanta,0.0,47.0,0.0,8.1,41.0
9210.0,Canadian National,,,2000,13558.0,13.0,470624.12,278328.19,Northeast,74.27,1900,1729.0,,,0.0,56.0,0.0,5.4,11.0
,Canadian National,400.0,256.0,5000,20380.0,13.0,310562.61,358213.89,West,,1900,9958.0,73.0,New York,1.0,87.0,0.0,4.8,12.0
1572.0,Amtrak,300.0,156.0,,44188.0,11.0,260586.45,524269.63,Midwest,93.32,2000,5340.0,363.0,Chicago,0.0,41.0,0.0,0.9,45.0
8082.0,,,296.0,,25518.0,3.0,101312.0,850141.99,West,95.87,1950,4075.0,479.0,Los Angeles,0.0,42.0,0.0,3.3,
8832.0,,100.0,272.0,8000,46314.0,3.0,465445.18,487551.67,,77.76,1850,8138.0,145.0,Chicago,0.0,36.0,0.0,,5.0
6395.0,,200.0,317.0,10000,23358.0,3.0,212749.53,429323.22,West,63.33,2000,2622.0,282.0,Los Angeles,0.0,49.0,0.0,0.1,25.0
3258.0,Amtrak,200.0,274.0,8000,36110.0,0.0,398931.47,776650.03,,94.72,,1799.0,467.0,,,79.0,0.0,6.5,27.0
7039.0,Union Pacific,400.0,436.0,2000,43956.0,15.0,137019.37,763587.06,,87.32,1950,8730.0,446.0,Atlanta,0.0,95.0,0.0,2.0,8.0
1650.0,Canadian National,400.0,124.0,2000,13811.0,13.0,459035.02,842328.5,Southeast,88.66,,472.0,320.0,Atlanta,0.0,66.0,0.0,6.1,14.0
6741.0,,300.0,486.0,2000,35144.0,8.0,370402.34,837646.45,Canada,97.75,2000,8442.0,238.0,Los Angeles,0.0,80.0,0.0,2.8,3.0
7838.0,Amtrak,400.0,92.0,10000,43746.0,12.0,191015.39,424542.61,,69.18,,7023.0,125.0,Los Angeles,0.0,52.0,0.0,8.3,36.0
3587.0,CSX,,182.0,,49945.0,,391321.69,329785.98,,92.4,2000,8125.0,429.0,Chicago,0.0,47.0,0.0,2.2,33.0
8876.0,Canadian National,200.0,480.0,5000,10058.0,12.0,186927.93,895519.7,West,77.3,1900,,166.0,,0.0,82.0,0.0,5.4,29.0
4262.0,BNSF,300.0,332.0,5000,18190.0,6.0,146630.59,732633.61,,97.53,2000,8988.0,43.0,,0.0,74.0,0.0,1.6,20.0
2338.0,Canadian National,400.0,432.0,2000,5354.0,13.0,413459.72,119591.63,Canada,73.1,2000,5945.0,184.0,,0.0,22.0,0.0,3.5,40.0
5996.0,CSX,100.0,485.0,2000,39062.0,18.0,468475.46,,Northeast,83.06,1950,4395.0,194.0,Atlanta,0.0,91.0,1.0,1.8,22.0
6780.0,Union Pacific,200.0,105.0,2000,34291.0,5.0,73343.75,620957.04,Canada,86.59,2000,1868.0,,Los Angeles,0.0,59.0,,4.8,9.0
3827.0,Norfolk Southern,300.0,257.0,10000,2578.0,13.0,89165.62,923339.27,,61.62,,8667.0,292.0,Atlanta,0.0,27.0,0.0,1.6,25.0
6232.0,Norfolk Southern,200.0,276.0,5000,1332.0,11.0,448799.19,310987.84,West,85.76,1850,8543.0,14.0,Chicago,0.0,20.0,1.0,,37.0
3217.0,Union Pacific,,153.0,8000,20831.0,13.0,476259.11,299958.93,West,87.74,1900,5673.0,296.0,Atlanta,0.0,11.0,0.0,5.1,35.0
4539.0,CSX,400.0,,,42666.0,9.0,367823.77,735153.47,,93.14,,622.0,468.0,Los Angeles,1.0,56.0,0.0,7.0,9.0
8845.0,Amtrak,400.0,117.0,8000,29157.0,15.0,243740.27,671599.7,Midwest,73.09,2000,8754.0,139.0,Los Angeles,,75.0,0.0,9.3,31.0
5383.0,Canadian National,,299.0,,43606.0,14.0,282804.82,625588.82,Canada,88.78,,3627.0,390.0,New York,0.0,23.0,0.0,6.3,46.0
3961.0,Canadian National,100.0,140.0,10000,37953.0,,216946.12,478287.66,,92.85,1950,269.0,206.0,Atlanta,0.0,,1.0,5.3,3.0
4226.0,Amtrak,,320.0,,12017.0,7.0,474731.47,891148.42,Midwest,92.81,1900,5546.0,205.0,Atlanta,0.0,,0.0,8.4,25.0
7837.0,Norfolk Southern,100.0,452.0,10000,2523.0,5.0,356673.19,446162.86,Northeast,69.59,1950,7700.0,113.0,Chicago,0.0,68.0,0.0,0.7,48.0
8031.0,,,75.0,5000,43243.0,10.0,,565723.08,Southeast,98.19,1850,4471.0,46.0,New York,0.0,33.0,0.0,1.7,36.0
4716.0,,,256.0,,1267.0,7.0,,136443.91,Midwest,,,5420.0,457.0,,1.0,84.0,0.0,7.5,27.0
4414.0,Union Pacific,,478.0,2000,39964.0,,358426.25,196880.04,Midwest,87.71,2000,7131.0,384.0,New York,0.0,93.0,0.0,3.9,38.0
2448.0,,400.0,301.0,2000,49818.0,15.0,155278.34,971725.64,Northeast,92.47,1950,6162.0,149.0,Atlanta,0.0,53.0,0.0,0.4,2.0
1570.0,Union Pacific,400.0,59.0,10000,9463.0,3.0,252188.12,176729.04,Canada,91.4,1900,2538.0,235.0,Atlanta,1.0,87.0,0.0,8.0,48.0
3904.0,,400.0,147.0,,46200.0,9.0,353246.39,683463.43,Southeast,68.46,2000,4897.0,275.0,,0.0,18.0,0.0,8.5,7.0
3505.0,BNSF,100.0,,10000,16847.0,1.0,261021.11,112412.74,,84.21,1900,6442.0,63.0,Los Angeles,1.0,21.0,1.0,,13.0
1917.0,Norfolk Southern,300.0,459.0,8000,28486.0,15.0,249134.19,962230.24,Midwest,92.66,1900,5512.0,42.0,Los Angeles,0.0,16.0,0.0,5.9,45.0
7982.0,Union Pacific,,185.0,8000,,3.0,240385.31,538567.23,Midwest,86.84,1900,4139.0,272.0,Los Angeles,0.0,43.0,0.0,2.5,29.0
8427.0,BNSF,100.0,385.0,8000,19177.0,17.0,130411.86,783281.06,Canada,83.19,2000,4790.0,419.0,Atlanta,0.0,12.0,0.0,2.9,36.0
7336.0,Amtrak,400.0,270.0,2000,33796.0,12.0,223467.59,319270.64,West,70.98,2000,9261.0,33.0,,0.0,68.0,,0.7,48.0
2678.0,Norfolk Southern,400.0,81.0,8000,41443.0,18.0,494523.11,827205.5,,91.13,2000,8539.0,393.0,New York,0.0,63.0,0.0,3.7,14.0
1615.0,Norfolk Southern,300.0,326.0,,,12.0,165429.17,528370.26,Canada,62.15,1900,6639.0,264.0,Atlanta,,46.0,0.0,5.6,49.0
8086.0,Union Pacific,400.0,145.0,8000,18903.0,18.0,189722.27,876273.89,Canada,87.51,2000,4051.0,32.0,Chicago,0.0,,0.0,8.3,19.0
5749.0,Union Pacific,,350.0,2000,14998.0,,483503.1,211430.15,Canada,90.82,1900,3774.0,209.0,Los Angeles,1.0,79.0,0.0,9.0,33.0
4505.0,CSX,200.0,488.0,,34441.0,3.0,280427.19,566201.43,Southeast,97.07,2000,7137.0,126.0,New York,0.0,46.0,0.0,4.9,27.0
5529.0,,400.0,317.0,5000,10446.0,3.0,397287.14,379547.48,Southeast,89.55,,7948.0,120.0,Chicago,0.0,21.0,0.0,7.5,3.0
2135.0,Amtrak,300.0,225.0,10000,42952.0,0.0,160840.14,204678.73,Southeast,80.97,1950,5930.0,249.0,Chicago,1.0,95.0,0.0,3.0,
9566.0,Amtrak,200.0,152.0,10000,29792.0,0.0,231199.85,373759.09,,67.86,,2731.0,426.0,Atlanta,0.0,94.0,0.0,8.0,36.0
8226.0,Canadian National,,236.0,,3224.0,14.0,330029.72,283644.98,West,75.94,1850,3280.0,,Chicago,1.0,32.0,0.0,2.2,24.0
6162.0,BNSF,,379.0,,25922.0,11.0,162735.61,457493.07,,63.79,,3823.0,350.0,Los Angeles,0.0,11.0,0.0,3.7,18.0
,BNSF,,375.0,10000,40055.0,10.0,223148.28,709993.13,Southeast,77.66,1950,467.0,350.0,Atlanta,1.0,42.0,0.0,7.0,5.0
5875.0,CSX,,86.0,10000,13624.0,8.0,264189.74,128564.75,Midwest,65.92,1850,7943.0,12.0,Atlanta,0.0,53.0,0.0,5.2,19.0
2319.0,Canadian National,200.0,259.0,,33458.0,12.0,428663.78,959336.5,West,66.11,1950,9992.0,353.0,Chicago,,37.0,0.0,6.8,49.0
2141.0,Amtrak,,,10000,24437.0,16.0,361703.15,606981.49,,67.84,,3253.0,16.0,Los Angeles,0.0,29.0,0.0,7.5,14.0
5627.0,,400.0,464.0,5000,20724.0,17.0,462371.77,987524.77,Midwest,88.0,1900,7544.0,369.0,Atlanta,0.0,28.0,0.0,6.9,41.0
8389.0,,200.0,304.0,8000,6026.0,12.0,,972605.03,Midwest,71.83,2000,3461.0,389.0,Atlanta,1.0,32.0,0.0,9.5,23.0
3690.0,,,180.0,,15387.0,1.0,262756.8,607149.03,,87.2,1950,3408.0,211.0,Atlanta,0.0,80.0,0.0,0.4,23.0
8323.0,,200.0,374.0,5000,15872.0,3.0,239007.61,121283.55,Southeast,91.69,1950,833.0,,Chicago,0.0,41.0,0.0,0.1,29.0
4255.0,BNSF,400.0,147.0,8000,7887.0,,302243.58,797658.75,Northeast,98.2,1850,6172.0,233.0,Los Angeles,0.0,72.0,0.0,1.0,6.0
9281.0,Amtrak,100.0,492.0,8000,5331.0,17.0,454040.67,949009.25,West,63.36,1850,1418.0,300.0,Atlanta,,11.0,0.0,5.0,4.0
6213.0,,,82.0,8000,36196.0,13.0,58888.23,900249.29,,60.73,,7329.0,405.0,Chicago,0.0,14.0,0.0,5.7,26.0
5108.0,Amtrak,400.0,85.0,2000,30162.0,15.0,154388.89,745789.3,Southeast,77.02,1900,8430.0,103.0,New York,0.0,13.0,0.0,4.4,40.0
4020.0,Canadian National,300.0,286.0,5000,48546.0,18.0,426920.52,139981.06,Midwest,66.08,2000,8807.0,38.0,New York,0.0,80.0,0.0,8.6,20.0
2857.0,BNSF,,52.0,10000,46515.0,1.0,284926.29,,,69.39,1900,2980.0,463.0,Atlanta,0.0,31.0,0.0,5.5,18.0
9996.0,Union Pacific,100.0,180.0,,,8.0,424984.57,589858.97,Midwest,98.63,,,,Los Angeles,,40.0,0.0,6.5,12.0
3789.0,Union Pacific,400.0,269.0,5000,40796.0,1.0,343209.6,970303.93,,99.93,1950,3776.0,322.0,Chicago,0.0,20.0,0.0,0.7,36.0
4875.0,Canadian National,400.0,411.0,5000,46993.0,19.0,415864.85,408849.73,Midwest,99.4,2000,5581.0,446.0,Atlanta,1.0,52.0,0.0,1.6,34.0
8605.0,,200.0,492.0,2000,39831.0,,238279.79,955942.88,Midwest,96.39,2000,2529.0,344.0,Los Angeles,0.0,99.0,,5.8,27.0
9135.0,CSX,,231.0,2000,25282.0,19.0,54487.15,532670.09,,99.24,1900,9393.0,285.0,Atlanta,0.0,69.0,0.0,4.6,41.0
7055.0,Norfolk Southern,100.0,77.0,8000,46484.0,16.0,353296.7,142809.52,West,67.32,1950,2754.0,373.0,Los Angeles,0.0,72.0,0.0,4.4,7.0
4882.0,Canadian National,300.0,442.0,2000,17455.0,11.0,273667.67,180985.98,Northeast,61.22,1900,556.0,146.0,Chicago,0.0,54.0,0.0,2.0,23.0
8175.0,Amtrak,200.0,75.0,10000,3631.0,6.0,492510.11,276978.75,Canada,73.56,1900,8131.0,293.0,Los Angeles,1.0,30.0,,8.6,3.0
8129.0,Canadian National,,206.0,10000,6634.0,8.0,104108.89,880754.37,,82.79,2000,5688.0,435.0,Chicago,0.0,82.0,,9.3,46.0
6021.0,Norfolk Southern,100.0,59.0,8000,44230.0,12.0,328788.01,486168.52,Southeast,78.39,1950,8084.0,112.0,New York,1.0,77.0,0.0,0.5,21.0
5735.0,Canadian National,200.0,460.0,2000,35479.0,15.0,185552.44,836795.62,West,99.62,1950,1178.0,113.0,Chicago,0.0,12.0,0.0,9.9,39.0
3387.0,BNSF,100.0,496.0,8000,31559.0,14.0,276059.06,506508.22,,68.05,2000,6753.0,433.0,Chicago,0.0,93.0,0.0,6.8,28.0
7582.0,Amtrak,100.0,158.0,,47359.0,1.0,,610372.27,Canada,68.27,1950,6453.0,303.0,Los Angeles,0.0,67.0,0.0,4.8,9.0
6866.0,Norfolk Southern,200.0,367.0,2000,17129.0,14.0,437451.53,668629.23,,92.65,1900,720.0,44.0,,1.0,65.0,0.0,3.4,10.0
3566.0,,200.0,145.0,2000,29905.0,11.0,451167.0,564963.35,,76.77,1900,6227.0,485.0,Atlanta,0.0,92.0,0.0,0.9,
1975.0,Union Pacific,,195.0,2000,37354.0,11.0,271226.12,580234.0,West,78.12,,8635.0,217.0,Atlanta,0.0,26.0,0.0,2.4,
8212.0,CSX,200.0,230.0,2000,48769.0,10.0,87587.36,556046.25,West,,1950,9099.0,268.0,Chicago,0.0,40.0,0.0,4.8,46.0
2262.0,Canadian National,,259.0,10000,7145.0,8.0,311514.45,471538.68,Canada,94.37,1950,502.0,432.0,,0.0,81.0,0.0,9.4,
6047.0,Canadian National,100.0,391.0,8000,6664.0,2.0,179006.07,906505.9,West,100.0,1900,9252.0,,,,70.0,0.0,8.0,24.0
8382.0,Norfolk Southern,200.0,194.0,10000,9225.0,1.0,61239.66,315059.87,Midwest,99.45,,1913.0,77.0,Chicago,0.0,63.0,0.0,0.5,36.0
7231.0,CSX,,98.0,8000,32577.0,19.0,423366.65,975386.88,,94.07,1950,8509.0,415.0,New York,0.0,41.0,0.0,5.8,27.0
4327.0,Canadian National,,203.0,,3085.0,3.0,108068.15,798661.23,West,66.27,1950,9836.0,471.0,Chicago,1.0,86.0,0.0,6.9,24.0
6630.0,Union Pacific,300.0,310.0,2000,10933.0,15.0,466312.33,598269.17,West,65.85,1950,7143.0,284.0,Los Angeles,0.0,41.0,0.0,8.0,29.0
,Norfolk Southern,,378.0,5000,29382.0,14.0,348395.81,319241.72,Canada,,2000,3944.0,146.0,,0.0,15.0,0.0,7.1,39.0
2257.0,BNSF,,93.0,10000,21627.0,14.0,114379.76,294331.43,Southeast,82.54,1950,2700.0,,Chicago,0.0,62.0,1.0,9.9,24.0
1464.0,Amtrak,300.0,285.0,5000,41585.0,10.0,169815.71,747356.53,West,92.65,1900,3308.0,133.0,,0.0,86.0,0.0,,15.0
4294.0,Union Pacific,400.0,457.0,,23483.0,,489479.1,162327.63,Southeast,66.9,,9984.0,182.0,Los Angeles,0.0,46.0,0.0,6.3,12.0
7774.0,CSX,200.0,490.0,5000,48264.0,4.0,341846.44,493063.45,Northeast,97.46,,4067.0,481.0,Los Angeles,0.0,26.0,0.0,,46.0
8431.0,CSX,300.0,170.0,,46689.0,16.0,,333450.4,Northeast,60.8,,,19.0,,0.0,14.0,0.0,5.8,44.0
2230.0,Union Pacific,,297.0,10000,49172.0,14.0,479331.48,176846.05,Midwest,67.73,1950,9633.0,237.0,,0.0,83.0,0.0,9.7,40.0
4805.0,,,56.0,,35875.0,9.0,63690.98,970734.8,Midwest,79.58,2000,8663.0,148.0,New York,0.0,80.0,1.0,7.8,2.0
7419.0,BNSF,200.0,69.0,,1449.0,14.0,,399612.1,Canada,98.47,1850,7697.0,466.0,Atlanta,0.0,88.0,,1.0,3.0
6750.0,Canadian National,100.0,233.0,10000,49139.0,10.0,418209.85,342912.43,,,1850,7847.0,96.0,New York,0.0,32.0,0.0,5.4,26.0
4856.0,BNSF,300.0,413.0,5000,31415.0,16.0,479808.22,156305.99,Midwest,87.58,2000,4119.0,128.0,Chicago,0.0,85.0,0.0,4.3,9.0
4135.0,Canadian National,400.0,,8000,23794.0,11.0,402844.02,886025.12,West,91.58,2000,9059.0,220.0,New York,0.0,18.0,0.0,8.6,5.0
7953.0,Canadian National,200.0,303.0,8000,30844.0,9.0,336773.24,151271.84,Southeast,72.79,1900,350.0,317.0,,1.0,19.0,0.0,,24.0
